#  ra             dec           radius                  
  348.204977     0.348117      0.011111111111111112    
  348.216282     1.159663      0.011111111111111112    
  348.218995     0.611709      0.016666666666666666    
  348.219299     1.004229      0.011111111111111112    
  348.220079     0.766798      0.011111111111111112    
  348.220797     0.563817      0.011111111111111112    
  348.227907     1.066733      0.03333333333333333     
  348.229514     0.069323      0.011111111111111112    
  348.229929     0.055004      0.011111111111111112    
  348.23461      0.227415      0.011111111111111112    
  348.247325     0.177463      0.011111111111111112    
  348.24738      0.189335      0.011111111111111112    
  348.251515     0.030761      0.05                    
  348.256888     0.883765      0.011111111111111112    
  348.26375      0.720476      0.011111111111111112    
  348.26479      0.148376      0.011111111111111112    
  348.280326     0.864667      0.016666666666666666    
  348.2947       0.793301      0.016666666666666666    
  348.307087     0.394993      0.016666666666666666    
  348.308148     1.168257      0.011111111111111112    
  348.316635     0.297907      0.011111111111111112    
  348.320619     0.199007      0.016666666666666666    
  348.33506      0.684069      0.011111111111111112    
  348.349985     0.407772      0.011111111111111112    
  348.36064      0.800866      0.011111111111111112    
  348.364163     0.308661      0.011111111111111112    
  348.368246     0.930552      0.041666666666666664    
  348.371799     0.929814      0.011111111111111112    
  348.382415     0.163053      0.011111111111111112    
  348.387697     0.407565      0.016666666666666666    
  348.398146     0.865079      0.011111111111111112    
  348.399578     0.865047      0.025                   
  348.40186      0.906008      0.011111111111111112    
  348.409087     1.145992      0.016666666666666666    
  348.409583     0.459         0.011111111111111112    
  348.411257     0.79672       0.016666666666666666    
  348.4113       0.447939      0.011111111111111112    
  348.414537     0.874317      0.011111111111111112    
  348.417515     0.297314      0.011111111111111112    
  348.418335     0.212857      0.011111111111111112    
  348.434398     0.484546      0.011111111111111112    
  348.447856     1.234008      0.011111111111111112    
  348.466972     1.205374      0.011111111111111112    
  348.468484     1.051994      0.011111111111111112    
  348.472457     0.00246       0.011111111111111112    
  348.475081     0.198844      0.011111111111111112    
  348.493674     0.448085      0.011111111111111112    
  348.506299     0.084789      0.011111111111111112    
  348.507063     0.831986      0.011111111111111112    
  348.507158     0.522098      0.011111111111111112    
  348.539429     0.583193      0.011111111111111112    
  348.546916     0.752741      0.011111111111111112    
  348.548797     0.221647      0.011111111111111112    
  348.559137     0.339392      0.011111111111111112    
  348.559932     0.671497      0.011111111111111112    
  348.570471     0.386939      0.016666666666666666    
  348.573119     0.500128      0.011111111111111112    
  348.573306     0.217898      0.011111111111111112    
  348.581561     0.753334      0.011111111111111112    
  348.586157     1.226089      0.05                    
  348.59054      0.696862      0.016666666666666666    
  348.593582     0.210021      0.011111111111111112    
  348.593637     0.231421      0.025                   
  348.594177     0.199699      0.011111111111111112    
  348.594417     0.237763      0.011111111111111112    
  348.594564     0.236993      0.011111111111111112    
  348.601588     0.284771      0.011111111111111112    
  348.606302     1.171802      0.011111111111111112    
  348.607516     0.277427      0.011111111111111112    
  348.607869     1.155394      0.011111111111111112    
  348.610788     1.030499      0.011111111111111112    
  348.613031     0.771163      0.011111111111111112    
  348.615688     0.820869      0.011111111111111112    
  348.629547     0.358136      0.011111111111111112    
  348.629882     1.194428      0.011111111111111112    
  348.655495     0.530133      0.011111111111111112    
  348.669638     0.942963      0.011111111111111112    
  348.675712     0.985574      0.025                   
  348.681016     0.028274      0.011111111111111112    
  348.726491     0.548931      0.011111111111111112    
  348.730695     0.168574      0.011111111111111112    
  348.738924     0.295518      0.016666666666666666    
  348.740249     1.008471      0.011111111111111112    
  348.757929     0.834014      0.011111111111111112    
  348.758015     0.971589      0.016666666666666666    
  348.76934      0.906109      0.011111111111111112    
  348.78423      0.095374      0.011111111111111112    
  348.791498     0.403365      0.011111111111111112    
  348.794634     0.30867       0.011111111111111112    
  348.812201     0.330712      0.011111111111111112    
  348.813194     0.482456      0.011111111111111112    
  348.816356     0.162887      0.011111111111111112    
  348.821165     1.041483      0.011111111111111112    
  348.840452     0.345389      0.011111111111111112    
  348.845544     0.339817      0.011111111111111112    
  348.848813     1.231988      0.011111111111111112    
  348.848887     0.148806      0.011111111111111112    
  348.855464     0.344695      0.011111111111111112    
  348.857579     0.169062      0.011111111111111112    
  348.866318     1.055641      0.011111111111111112    
  348.881488     0.43155       0.011111111111111112    
  348.885758     0.713115      0.011111111111111112    
  348.887225     0.720221      0.016666666666666666    
  348.8888       0.83873       0.011111111111111112    
  348.89239      0.884256      0.011111111111111112    
  348.899118     1.123298      0.011111111111111112    
  348.904843     0.778393      0.011111111111111112    
  348.905924     0.768935      0.011111111111111112    
  348.912235     0.734261      0.011111111111111112    
  348.9382       1.131299      0.011111111111111112    
  348.942398     0.050581      0.011111111111111112    
  348.952332     0.217101      0.011111111111111112    
  348.970755     1.010357      0.011111111111111112    
  335.874804     -0.673345     0.011111111111111112    
  335.87782      -1.019809     0.016666666666666666    
  335.881737     -1.17165      0.016666666666666666    
  335.88727      -0.185369     0.041666666666666664    
  335.893979     -0.498046     0.011111111111111112    
  335.89697      -0.490179     0.011111111111111112    
  335.901662     -1.059251     0.011111111111111112    
  335.904341     -1.204826     0.011111111111111112    
  335.913722     -0.238374     0.011111111111111112    
  335.914315     -0.967411     0.011111111111111112    
  335.919966     -0.941749     0.011111111111111112    
  335.920472     -1.18441      0.03333333333333333     
  335.926617     -0.394485     0.011111111111111112    
  335.927377     -0.76224      0.011111111111111112    
  335.932472     -1.075292     0.011111111111111112    
  335.937282     -0.814147     0.011111111111111112    
  335.959856     -0.991169     0.016666666666666666    
  335.984493     -0.065557     0.011111111111111112    
  335.985029     -0.338365     0.011111111111111112    
  335.98893      -0.901639     0.016666666666666666    
  336.002072     -1.027552     0.011111111111111112    
  336.004916     -1.14266      0.011111111111111112    
  336.012428     -0.781578     0.011111111111111112    
  336.017508     -0.432035     0.011111111111111112    
  336.017814     -0.013663     0.011111111111111112    
  336.019994     -0.841756     0.016666666666666666    
  336.023936     -1.020158     0.011111111111111112    
  336.029942     -0.774385     0.03333333333333333     
  336.034137     -0.640594     0.011111111111111112    
  336.04118      -0.384192     0.011111111111111112    
  336.042924     -0.655464     0.011111111111111112    
  336.048441     -1.185589     0.011111111111111112    
  336.06748      -0.250024     0.016666666666666666    
  336.069693     -0.909924     0.011111111111111112    
  336.069753     -0.600005     0.011111111111111112    
  336.077541     -0.96799      0.016666666666666666    
  336.095485     -0.167162     0.011111111111111112    
  336.101047     -0.388075     0.025                   
  336.108765     -1.138613     0.011111111111111112    
  336.119022     -0.062381     0.025                   
  336.121436     -0.360294     0.011111111111111112    
  336.122693     -0.265313     0.011111111111111112    
  336.128417     -1.03859      0.016666666666666666    
  336.129499     -0.263712     0.011111111111111112    
  336.135738     -1.006258     0.016666666666666666    
  336.135796     -0.957926     0.025                   
  336.139183     -0.352041     0.011111111111111112    
  336.141975     -1.004855     0.011111111111111112    
  336.14612      -0.026526     0.016666666666666666    
  336.149373     -1.186655     0.05                    
  336.153903     -0.319297     0.016666666666666666    
  336.156706     -1.212366     0.016666666666666666    
  336.159188     -0.138252     0.011111111111111112    
  336.170408     -0.714033     0.016666666666666666    
  336.183126     -0.627972     0.011111111111111112    
  336.18377      -0.971252     0.011111111111111112    
  336.188672     -0.771381     0.016666666666666666    
  336.190713     -0.940866     0.011111111111111112    
  336.191238     -0.937864     0.011111111111111112    
  336.191687     -0.657059     0.011111111111111112    
  336.191936     -0.352412     0.011111111111111112    
  336.19442      -0.781286     0.011111111111111112    
  336.19722      -0.983438     0.011111111111111112    
  336.200444     -1.04218      0.011111111111111112    
  336.217423     -0.045427     0.011111111111111112    
  336.223873     -0.052141     0.011111111111111112    
  336.236122     -0.518048     0.011111111111111112    
  336.236509     -0.685142     0.011111111111111112    
  336.242053     -0.814844     0.011111111111111112    
  336.253886     -0.58536      0.011111111111111112    
  336.257089     -0.073069     0.011111111111111112    
  336.257151     -0.737687     0.011111111111111112    
  336.258852     -0.683054     0.011111111111111112    
  336.259885     -0.320379     0.016666666666666666    
  336.260056     -1.4E-4       0.011111111111111112    
  336.26877      -1.148249     0.011111111111111112    
  336.274264     -0.22398      0.011111111111111112    
  336.276266     -1.020034     0.011111111111111112    
  336.282422     -1.082085     0.011111111111111112    
  336.282873     -0.154648     0.011111111111111112    
  336.283227     -0.85245      0.011111111111111112    
  336.295281     -0.066605     0.016666666666666666    
  336.296022     -0.064847     0.016666666666666666    
  336.332897     -0.010212     0.025                   
  336.345635     -0.565631     0.011111111111111112    
  336.350988     -1.046174     0.011111111111111112    
  336.357463     -0.691815     0.011111111111111112    
  336.362051     -0.539587     0.011111111111111112    
  336.366288     -1.086364     0.011111111111111112    
  336.372343     -0.518201     0.025                   
  336.374234     -0.096752     0.011111111111111112    
  336.375105     -0.32906      0.016666666666666666    
  336.375434     -0.188932     0.011111111111111112    
  336.379617     -0.498081     0.011111111111111112    
  348.985214     0.163496      0.011111111111111112    
  348.986584     0.247429      0.011111111111111112    
  348.991872     0.669876      0.011111111111111112    
  348.99338      0.669899      0.025                   
  348.998995     0.456234      0.011111111111111112    
  349.018785     0.306897      0.011111111111111112    
  349.028898     0.335853      0.011111111111111112    
  349.035035     0.512664      0.011111111111111112    
  349.042425     0.845942      0.011111111111111112    
  349.047369     1.238748      0.011111111111111112    
  349.049534     0.92265       0.025                   
  349.058422     1.04112       0.011111111111111112    
  349.063433     0.306745      0.011111111111111112    
  349.072279     0.711609      0.011111111111111112    
  349.076488     0.211745      0.011111111111111112    
  349.082314     0.945593      0.011111111111111112    
  349.092848     0.424426      0.011111111111111112    
  349.120643     1.081364      0.016666666666666666    
  349.122237     0.18728       0.011111111111111112    
  349.122492     0.647483      0.011111111111111112    
  349.129725     0.481686      0.011111111111111112    
  349.138977     0.183865      0.011111111111111112    
  349.141426     0.512993      0.011111111111111112    
  349.147291     0.371261      0.011111111111111112    
  349.16881      1.21768       0.011111111111111112    
  349.17625      1.225214      0.011111111111111112    
  349.177441     0.280952      0.011111111111111112    
  349.178383     1.145622      0.011111111111111112    
  349.178854     0.250336      0.016666666666666666    
  349.186611     1.025484      0.011111111111111112    
  349.191574     0.494773      0.011111111111111112    
  349.213176     1.202154      0.011111111111111112    
  349.226172     0.860493      0.011111111111111112    
  349.238526     0.79049       0.011111111111111112    
  349.240342     0.610678      0.011111111111111112    
  349.240982     0.076377      0.011111111111111112    
  349.245265     0.013028      0.011111111111111112    
  349.25727      0.988141      0.011111111111111112    
  349.258621     0.366305      0.011111111111111112    
  349.271661     1.207552      0.011111111111111112    
  349.272203     0.173614      0.011111111111111112    
  349.278056     1.231654      0.05                    
  349.287303     0.361302      0.011111111111111112    
  349.287362     1.226513      0.011111111111111112    
  349.290774     0.097278      0.011111111111111112    
  349.294807     0.07868       0.016666666666666666    
  349.302198     0.303797      0.016666666666666666    
  349.310763     0.898433      0.011111111111111112    
  349.321495     0.899719      0.011111111111111112    
  349.32501      0.428408      0.016666666666666666    
  349.331427     0.2446        0.011111111111111112    
  349.331833     0.1309        0.011111111111111112    
  349.337538     0.258553      0.011111111111111112    
  349.343291     0.360844      0.011111111111111112    
  349.350178     0.229439      0.011111111111111112    
  349.3544       0.461072      0.011111111111111112    
  349.356138     0.215669      0.05                    
  349.356285     1.229255      0.011111111111111112    
  349.364766     1.148372      0.011111111111111112    
  349.372885     0.170609      0.011111111111111112    
  349.377467     0.104129      0.011111111111111112    
  349.384313     0.130518      0.011111111111111112    
  349.384783     0.552883      0.011111111111111112    
  349.397152     1.00847       0.011111111111111112    
  349.398531     0.413853      0.011111111111111112    
  349.407643     0.691984      0.016666666666666666    
  349.411259     0.757026      0.016666666666666666    
  349.413731     0.253307      0.011111111111111112    
  349.41667      0.616324      0.011111111111111112    
  349.421328     0.078101      0.011111111111111112    
  349.436091     0.19634       0.011111111111111112    
  349.443667     1.022135      0.011111111111111112    
  349.445786     0.810752      0.011111111111111112    
  349.451811     0.997335      0.011111111111111112    
  349.452246     1.164874      0.011111111111111112    
  349.452903     0.366779      0.011111111111111112    
  349.453377     1.134399      0.011111111111111112    
  349.475098     1.094295      0.011111111111111112    
  349.479544     0.514664      0.016666666666666666    
  349.488089     1.149975      0.011111111111111112    
  349.488232     0.293346      0.016666666666666666    
  349.507277     0.540483      0.011111111111111112    
  349.524173     0.882967      0.016666666666666666    
  349.528167     0.494786      0.041666666666666664    
  349.530514     1.1619        0.016666666666666666    
  349.541745     0.54892       0.011111111111111112    
  349.546009     1.040248      0.025                   
  349.548469     0.526554      0.011111111111111112    
  349.5528       0.712843      0.011111111111111112    
  349.55667      0.724551      0.011111111111111112    
  349.56033      0.621138      0.016666666666666666    
  349.565943     0.649357      0.016666666666666666    
  349.568777     0.858838      0.011111111111111112    
  349.577913     0.645347      0.016666666666666666    
  349.579029     0.151411      0.011111111111111112    
  349.584759     0.524944      0.025                   
  349.585461     0.265267      0.016666666666666666    
  349.590645     0.056849      0.011111111111111112    
  349.594005     0.341245      0.011111111111111112    
  349.598207     0.736842      0.011111111111111112    
  349.614296     0.521477      0.03333333333333333     
  349.614585     1.007941      0.011111111111111112    
  349.618991     0.882366      0.011111111111111112    
  349.619203     0.440447      0.011111111111111112    
  349.619835     0.246708      0.011111111111111112    
  349.633675     0.745631      0.011111111111111112    
  349.642386     0.623746      0.011111111111111112    
  349.645476     1.040949      0.011111111111111112    
  349.652185     0.997179      0.011111111111111112    
  349.655971     0.903737      0.011111111111111112    
  349.67442      1.23596       0.011111111111111112    
  349.674931     1.233915      0.011111111111111112    
  349.679551     1.18344       0.011111111111111112    
  349.684829     0.502362      0.011111111111111112    
  349.684873     0.503887      0.016666666666666666    
  349.694918     0.923401      0.011111111111111112    
  349.696355     1.103325      0.016666666666666666    
  349.710391     1.171833      0.011111111111111112    
  349.721282     1.248424      0.016666666666666666    
  349.726804     0.85122       0.011111111111111112    
  349.736054     0.24385       0.011111111111111112    
  349.743383     0.791245      0.011111111111111112    
  349.755258     0.841686      0.011111111111111112    
  349.758134     1.072555      0.011111111111111112    
  349.765732     0.466015      0.011111111111111112    
  349.767823     0.779785      0.016666666666666666    
  349.771168     0.53016       0.011111111111111112    
  349.775696     0.304336      0.011111111111111112    
  349.791961     0.10033       0.011111111111111112    
  349.800623     0.800908      0.011111111111111112    
  349.810281     0.282175      0.025                   
  349.821954     0.900994      0.011111111111111112    
  349.837282     0.827785      0.011111111111111112    
  349.863466     0.634784      0.011111111111111112    
  349.87283      1.162959      0.011111111111111112    
  349.877714     0.466412      0.011111111111111112    
  349.893737     0.656724      0.011111111111111112    
  349.911131     0.337921      0.011111111111111112    
  349.911672     0.031457      0.016666666666666666    
  349.913124     0.031458      0.03333333333333333     
  349.915126     0.093888      0.011111111111111112    
  349.936983     0.423267      0.011111111111111112    
  349.942233     0.173956      0.011111111111111112    
  349.949059     1.189338      0.011111111111111112    
  349.949171     1.22763       0.011111111111111112    
  349.954987     0.644771      0.011111111111111112    
  349.95657      0.543296      0.011111111111111112    
  349.964323     1.128986      0.011111111111111112    
  349.98255      1.04068       0.011111111111111112    
  349.984844     0.571832      0.016666666666666666    
  350.003886     0.860098      0.011111111111111112    
  350.009518     1.004016      0.011111111111111112    
  350.016999     0.839166      0.011111111111111112    
  350.021458     0.842417      0.011111111111111112    
  350.027966     0.615454      0.011111111111111112    
  350.042196     0.372783      0.011111111111111112    
  350.043035     0.020804      0.011111111111111112    
  350.044437     0.675339      0.011111111111111112    
  350.04635      0.144719      0.011111111111111112    
  350.0483       1.16692       0.025                   
  350.050255     0.206136      0.011111111111111112    
  350.06602      0.174382      0.016666666666666666    
  350.070358     1.024475      0.011111111111111112    
  350.076945     1.248084      0.011111111111111112    
  350.105855     1.244748      0.011111111111111112    
  350.105873     0.463741      0.011111111111111112    
  350.108467     0.011421      0.011111111111111112    
  350.10968      0.718102      0.011111111111111112    
  350.121527     0.036313      0.011111111111111112    
  350.125102     0.133979      0.011111111111111112    
  350.131621     1.037724      0.011111111111111112    
  350.144935     0.220876      0.016666666666666666    
  350.147818     0.719045      0.016666666666666666    
  350.157783     1.176554      0.011111111111111112    
  350.167874     0.641413      0.011111111111111112    
  350.178588     0.483289      0.011111111111111112    
  350.180838     0.159507      0.041666666666666664    
  350.181792     1.192271      0.011111111111111112    
  350.182067     1.031288      0.016666666666666666    
  350.185915     0.654566      0.016666666666666666    
  350.19063      1.085982      0.011111111111111112    
  350.195547     0.47578       0.011111111111111112    
  350.199065     0.456769      0.011111111111111112    
  350.203501     0.89688       0.011111111111111112    
  350.226424     0.032925      0.011111111111111112    
  350.227695     0.792484      0.011111111111111112    
  350.236449     0.835685      0.025                   
  350.265145     0.995279      0.011111111111111112    
  350.282142     0.597862      0.016666666666666666    
  350.284386     0.112787      0.011111111111111112    
  336.381288     -0.859484     0.011111111111111112    
  336.384484     -0.691469     0.016666666666666666    
  336.396334     -1.248145     0.011111111111111112    
  336.40101      -0.835164     0.011111111111111112    
  336.404947     -0.22303      0.011111111111111112    
  336.4161       -0.488341     0.011111111111111112    
  336.417173     -0.681391     0.011111111111111112    
  336.418244     -0.282049     0.011111111111111112    
  336.432516     -1.166318     0.011111111111111112    
  336.437714     -0.530685     0.011111111111111112    
  336.438804     -0.834317     0.025                   
  336.443134     -0.412193     0.011111111111111112    
  336.450122     -0.276214     0.011111111111111112    
  336.453545     -1.23757      0.011111111111111112    
  336.482269     -0.323275     0.011111111111111112    
  336.483679     -0.186964     0.011111111111111112    
  336.485114     -0.666982     0.025                   
  336.490427     -0.100263     0.025                   
  336.493725     -0.511771     0.011111111111111112    
  336.495703     -0.863539     0.011111111111111112    
  336.506281     -0.808274     0.011111111111111112    
  336.518828     -0.593488     0.011111111111111112    
  336.526505     -0.630523     0.011111111111111112    
  336.527533     -0.852414     0.011111111111111112    
  336.528055     -0.312831     0.011111111111111112    
  336.53672      -0.332421     0.011111111111111112    
  336.554332     -0.306719     0.016666666666666666    
  336.556415     -0.501743     0.011111111111111112    
  336.557423     -0.466921     0.011111111111111112    
  336.564015     -1.04377      0.03333333333333333     
  336.565524     -0.020128     0.011111111111111112    
  336.57173      -0.724281     0.011111111111111112    
  336.571902     -1.019089     0.011111111111111112    
  336.571957     -0.014297     0.011111111111111112    
  336.581296     -0.049702     0.011111111111111112    
  336.581894     -1.169294     0.011111111111111112    
  336.585029     -0.047713     0.011111111111111112    
  336.604133     -0.136699     0.011111111111111112    
  336.606374     -0.54028      0.011111111111111112    
  336.607904     -0.122913     0.016666666666666666    
  336.610516     -1.098518     0.011111111111111112    
  336.617408     -0.568437     0.011111111111111112    
  336.620546     -0.902942     0.011111111111111112    
  336.622072     -1.22497      0.011111111111111112    
  336.62443      -1.144228     0.016666666666666666    
  336.624596     -0.567225     0.05                    
  336.624722     -0.745556     0.016666666666666666    
  336.630062     -0.458777     0.016666666666666666    
  336.633217     -0.523294     0.011111111111111112    
  336.634856     -0.451632     0.016666666666666666    
  336.645166     -0.064617     0.011111111111111112    
  336.654954     -0.618298     0.011111111111111112    
  336.667737     -0.575208     0.011111111111111112    
  336.671132     -0.901063     0.011111111111111112    
  336.674632     -0.13104      0.011111111111111112    
  336.674831     -0.309976     0.011111111111111112    
  336.679287     -0.279151     0.03333333333333333     
  336.687143     -0.015745     0.011111111111111112    
  336.690304     -0.360411     0.011111111111111112    
  336.691694     -0.309791     0.011111111111111112    
  336.695971     -0.011591     0.011111111111111112    
  336.696317     -0.454649     0.011111111111111112    
  336.697226     -1.171691     0.011111111111111112    
  336.702715     -0.318341     0.011111111111111112    
  336.705526     -1.198899     0.011111111111111112    
  336.713475     -1.16142      0.011111111111111112    
  336.721784     -0.538752     0.03333333333333333     
  336.721911     -0.844275     0.025                   
  336.725611     -0.329846     0.011111111111111112    
  336.731526     -0.098475     0.011111111111111112    
  336.732931     -1.082534     0.011111111111111112    
  336.747994     -0.811075     0.011111111111111112    
  336.750336     -0.867835     0.025                   
  336.752284     -1.152135     0.011111111111111112    
  336.75323      -0.660024     0.011111111111111112    
  336.753416     -1.162513     0.011111111111111112    
  336.758704     -1.022715     0.011111111111111112    
  336.767257     -0.57206      0.011111111111111112    
  336.768071     -0.778449     0.011111111111111112    
  336.769674     -0.981521     0.011111111111111112    
  336.772386     -0.31824      0.05                    
  336.78027      -0.621272     0.011111111111111112    
  336.783674     -0.098452     0.011111111111111112    
  336.79848      -0.312176     0.03333333333333333     
  336.799611     -0.271178     0.011111111111111112    
  336.800191     -0.572033     0.011111111111111112    
  336.807833     -0.942946     0.016666666666666666    
  336.808514     -0.774868     0.011111111111111112    
  336.809916     -0.942015     0.011111111111111112    
  336.815443     -0.131424     0.011111111111111112    
  336.821904     -0.346856     0.011111111111111112    
  336.822506     -0.753895     0.025                   
  336.82994      -0.886963     0.011111111111111112    
  336.832635     -0.412258     0.011111111111111112    
  336.833445     -0.212572     0.011111111111111112    
  336.837919     -0.575293     0.011111111111111112    
  336.847821     -0.64162      0.011111111111111112    
  336.85113      -1.132189     0.011111111111111112    
  336.853781     -0.274622     0.011111111111111112    
  336.85539      -0.093942     0.011111111111111112    
  336.857479     -0.380416     0.011111111111111112    
  336.857551     -0.70931      0.025                   
  336.861287     -1.004621     0.025                   
  336.869871     -0.648333     0.041666666666666664    
  336.870958     -0.596198     0.011111111111111112    
  336.871249     -0.080248     0.011111111111111112    
  336.879732     -0.437045     0.025                   
  336.884944     -0.973299     0.011111111111111112    
  336.89128      -1.037002     0.011111111111111112    
  336.892548     -0.168117     0.011111111111111112    
  336.893467     -0.518056     0.011111111111111112    
  336.900067     -1.208317     0.05                    
  336.903099     -0.99103      0.011111111111111112    
  336.906148     -1.093818     0.016666666666666666    
  336.92002      -0.464254     0.011111111111111112    
  336.928004     -1.249189     0.011111111111111112    
  336.933256     -0.525217     0.011111111111111112    
  336.946004     -0.101713     0.025                   
  336.953351     -1.232486     0.016666666666666666    
  336.953428     -1.231324     0.025                   
  336.961575     -0.99851      0.011111111111111112    
  336.984155     -1.221976     0.011111111111111112    
  336.991715     -0.491697     0.011111111111111112    
  336.997884     -0.211381     0.011111111111111112    
  337.005959     -0.98779      0.011111111111111112    
  337.007933     -0.834123     0.011111111111111112    
  337.01173      -0.574748     0.011111111111111112    
  337.016289     -0.816529     0.011111111111111112    
  337.020964     -0.094856     0.016666666666666666    
  337.022726     -0.985951     0.016666666666666666    
  337.023445     -1.200826     0.011111111111111112    
  337.02587      -0.497742     0.016666666666666666    
  337.026151     -0.281911     0.011111111111111112    
  337.027879     -1.148264     0.011111111111111112    
  337.028292     -1.083598     0.011111111111111112    
  337.054015     -0.542803     0.011111111111111112    
  337.055801     -0.638628     0.016666666666666666    
  337.074789     -0.625044     0.011111111111111112    
  337.0753       -1.234747     0.011111111111111112    
  337.077227     -0.917999     0.011111111111111112    
  337.083556     -0.945755     0.05                    
  337.088384     -0.751895     0.011111111111111112    
  337.090997     -0.629288     0.025                   
  337.092803     -0.3197       0.016666666666666666    
  337.09458      -0.542681     0.011111111111111112    
  337.102626     -1.028764     0.011111111111111112    
  337.114899     -0.003148     0.011111111111111112    
  337.115663     -0.777002     0.011111111111111112    
  337.118702     -1.073882     0.011111111111111112    
  337.119149     -0.651498     0.011111111111111112    
  337.120228     -0.698668     0.011111111111111112    
  337.122226     -0.82962      0.011111111111111112    
  337.128599     -1.226065     0.011111111111111112    
  337.137876     -0.140026     0.011111111111111112    
  337.138056     -0.949257     0.016666666666666666    
  337.143641     -1.044757     0.011111111111111112    
  337.147902     -0.773304     0.011111111111111112    
  337.151823     -1.172921     0.011111111111111112    
  337.154844     -0.123432     0.016666666666666666    
  337.162526     -0.079023     0.011111111111111112    
  337.172014     -0.024256     0.011111111111111112    
  337.177353     -0.643237     0.011111111111111112    
  337.185087     -0.984964     0.011111111111111112    
  337.190646     -1.124744     0.011111111111111112    
  337.191895     -1.074431     0.016666666666666666    
  337.195708     -0.940558     0.011111111111111112    
  337.19876      -1.174688     0.011111111111111112    
  337.207805     -0.020112     0.05                    
  337.212456     -0.785261     0.041666666666666664    
  337.219326     -0.352203     0.011111111111111112    
  337.229176     -1.162937     0.011111111111111112    
  337.238566     -1.23083      0.025                   
  337.238912     -0.929461     0.011111111111111112    
  337.24833      -0.751565     0.011111111111111112    
  337.253757     -0.195992     0.011111111111111112    
  337.266533     -0.098496     0.011111111111111112    
  337.269236     -0.763735     0.025                   
  337.275716     -0.257417     0.011111111111111112    
  337.279966     -0.287708     0.011111111111111112    
  337.285353     -0.128824     0.041666666666666664    
  337.286492     -0.245316     0.025                   
  337.2983       -0.497006     0.011111111111111112    
  337.301101     -0.55064      0.025                   
  337.301753     -0.214959     0.011111111111111112    
  337.305838     -0.599619     0.011111111111111112    
  337.310652     -0.765075     0.016666666666666666    
  337.314695     -1.050627     0.011111111111111112    
  337.31507      -0.960755     0.011111111111111112    
  350.285477     0.388134      0.011111111111111112    
  350.297777     0.319164      0.011111111111111112    
  350.315991     0.901768      0.011111111111111112    
  350.330901     0.391481      0.011111111111111112    
  350.34432      0.350205      0.011111111111111112    
  350.355644     0.858468      0.011111111111111112    
  350.375178     0.111031      0.011111111111111112    
  350.379949     0.473676      0.011111111111111112    
  350.387801     0.376048      0.011111111111111112    
  350.396772     0.693369      0.011111111111111112    
  350.399394     0.188519      0.011111111111111112    
  350.402759     0.06857       0.016666666666666666    
  350.410967     0.612458      0.011111111111111112    
  350.414735     0.153258      0.016666666666666666    
  350.418008     1.143644      0.011111111111111112    
  350.422465     0.699544      0.011111111111111112    
  350.424769     1.107055      0.011111111111111112    
  350.433167     0.939094      0.011111111111111112    
  350.433462     1.13283       0.011111111111111112    
  350.446083     1.027654      0.011111111111111112    
  350.447303     0.335982      0.011111111111111112    
  350.463026     0.842695      0.011111111111111112    
  350.46321      0.843871      0.025                   
  350.464454     0.370046      0.016666666666666666    
  350.475531     0.10526       0.011111111111111112    
  350.483888     0.502308      0.011111111111111112    
  350.486497     0.694767      0.011111111111111112    
  350.516808     0.484283      0.016666666666666666    
  350.532727     0.728212      0.011111111111111112    
  350.537722     1.034502      0.011111111111111112    
  350.553111     0.467194      0.011111111111111112    
  350.559063     1.245714      0.011111111111111112    
  350.569169     0.358834      0.011111111111111112    
  350.569876     0.500062      0.016666666666666666    
  350.571344     0.50009       0.03333333333333333     
  350.577452     0.063067      0.016666666666666666    
  350.577519     0.879518      0.011111111111111112    
  350.582226     0.37529       0.011111111111111112    
  350.585075     0.99829       0.011111111111111112    
  350.58741      0.279181      0.011111111111111112    
  350.591102     0.732409      0.011111111111111112    
  350.599005     0.784745      0.011111111111111112    
  350.601601     1.159926      0.016666666666666666    
  350.60236      1.049851      0.011111111111111112    
  350.607542     0.093678      0.011111111111111112    
  350.607675     0.548584      0.011111111111111112    
  350.612994     0.566         0.011111111111111112    
  350.624591     0.333172      0.011111111111111112    
  350.630932     0.875574      0.011111111111111112    
  350.642817     0.853773      0.011111111111111112    
  350.663971     0.010946      0.011111111111111112    
  350.675201     0.091705      0.016666666666666666    
  350.704582     0.194411      0.011111111111111112    
  350.71491      0.392867      0.016666666666666666    
  350.721809     0.67012       0.011111111111111112    
  350.748167     0.528768      0.011111111111111112    
  350.752523     0.51674       0.011111111111111112    
  350.770275     0.107138      0.011111111111111112    
  350.772471     0.136524      0.011111111111111112    
  350.77433      0.457638      0.011111111111111112    
  350.775334     0.287744      0.011111111111111112    
  350.780671     0.263433      0.011111111111111112    
  350.783436     0.829544      0.011111111111111112    
  350.804573     0.151146      0.041666666666666664    
  350.809561     0.704475      0.011111111111111112    
  350.814033     0.57335       0.011111111111111112    
  350.842667     0.547523      0.011111111111111112    
  350.855731     0.0057        0.011111111111111112    
  350.859078     0.715121      0.011111111111111112    
  350.877704     0.086741      0.011111111111111112    
  350.879091     1.101114      0.041666666666666664    
  350.880179     0.070233      0.011111111111111112    
  350.881113     1.147069      0.011111111111111112    
  350.882282     0.117624      0.011111111111111112    
  350.883098     0.291278      0.05                    
